id,produto,channel,free_user,user_plan,t,c
1921,B,99,0,0,9,0
1718,B,77,1,0,0,1
4022,A,44,1,1,25,0
2976,B,33,0,0,0,1
491,B,22,1,1,14,0
5816,B,77,0,1,9,0
2279,A,44,1,1,9,0
2599,B,88,0,0,9,0
1737,B,22,1,0,9,0
1421,B,22,1,0,14,0
992,B,22,1,0,7,0
317,B,22,1,1,13,0
2637,B,88,0,0,9,0
679,B,11,0,0,0,1
3982,B,33,1,1,9,0
1752,B,22,1,1,20,0
4212,A,44,1,1,30,0
2296,A,44,1,1,9,0
620,B,22,1,1,9,0
3892,B,33,0,0,0,1
3571,B,22,1,0,0,1
2153,B,33,1,1,1,1
1395,B,33,0,0,7,1
1777,B,77,1,2,2,1
2302,A,44,1,1,9,0
3489,B,88,0,0,9,0
1831,B,22,1,1,8,0
3176,A,44,1,1,9,1
2488,B,77,1,0,0,1
3260,B,77,0,0,9,0
2824,B,22,1,1,7,1
5151,B,33,0,1,9,0
3131,A,44,1,1,0,1
603,B,22,1,0,1,1
2116,B,33,1,1,0,1
5008,B,11,0,1,9,0
1646,A,44,1,1,2,1
3382,B,88,0,1,9,0
1785,B,77,1,0,0,1
4655,B,88,0,0,9,0
3158,B,77,0,1,9,0
2385,B,22,1,0,5,0
4482,B,77,1,1,7,0
4522,B,77,0,0,9,0
3213,A,44,1,1,0,1
2631,B,88,0,0,9,0
5161,B,33,1,0,12,0
453,B,77,1,0,0,1
234,B,33,0,0,0,1
4059,A,44,1,1,16,0
4487,B,77,0,1,9,0
3523,B,88,0,0,9,0
5703,B,22,1,1,9,0
551,B,22,1,0,0,1
1808,B,22,1,1,8,0
2731,B,22,1,0,0,1
2847,B,33,1,1,1,1
699,B,22,0,0,9,0
2340,A,44,1,1,16,1
3443,B,88,0,0,9,0
3238,B,77,0,0,9,0
2753,B,11,0,1,9,0
3371,B,88,0,1,9,0
472,B,77,0,0,0,1
2984,B,33,1,0,3,1
2688,B,22,1,0,0,1
656,B,11,1,0,0,1
5914,B,77,0,0,9,0
1427,B,33,1,0,0,1
1574,A,44,1,1,0,1
1296,B,22,1,0,1,1
3576,B,11,0,0,9,0
3901,B,33,1,0,1,0
3669,B,22,1,0,2,1
1218,B,22,1,1,9,0
4913,B,11,0,1,9,0
2633,B,22,1,0,4,1
403,B,77,1,0,0,1
4956,B,11,1,1,30,0
3182,A,44,1,1,7,1
388,A,44,1,1,10,1
3096,A,44,1,1,0,1
2977,A,44,1,1,16,0
1395,B,22,1,1,22,0
5731,B,22,1,1,22,0
5803,B,77,0,0,9,0
2842,B,33,1,1,18,0
3717,B,33,1,0,0,1
3544,B,22,1,0,6,1
2644,B,88,0,0,9,0
421,B,22,0,0,9,0
2878,B,33,1,1,7,0
3883,B,33,1,0,0,1
861,B,22,1,1,4,0
5762,B,77,0,1,9,0
4649,B,88,0,0,9,0
1397,B,22,1,1,5,0
100,B,11,1,1,4,1
2515,B,77,0,1,9,0
2586,B,77,0,0,9,0
5882,B,77,1,1,29,0
258,B,33,1,1,0,1
2902,B,33,1,1,23,0
3130,A,44,1,1,0,1
766,B,22,1,1,21,0
2620,B,88,0,0,9,0
209,B,33,1,1,4,1
762,B,22,0,1,9,0
1636,A,44,1,1,11,1
90,B,22,0,0,9,0
2756,B,22,1,0,0,1
5924,B,77,0,1,9,0
4904,B,11,0,0,9,0
3707,B,11,1,1,14,0
1226,B,22,1,1,9,0
3774,B,33,1,1,0,1
668,B,22,1,1,8,0
5541,B,22,1,1,18,0
3167,A,44,1,1,1,1
1872,B,22,1,0,0,1
59,A,66,1,1,0,1
492,B,77,1,0,0,1
2238,A,44,1,1,24,1
5904,B,77,1,0,18,0
3626,B,11,0,0,9,0
2837,B,33,1,1,0,1
5398,A,44,1,1,26,0
2656,B,88,0,0,9,0
675,B,11,0,0,0,1
2265,A,44,1,1,29,0
2094,B,11,0,0,9,0
1158,B,22,1,1,22,0
3422,B,77,1,0,0,1
1496,B,22,1,1,5,0
1193,B,77,1,0,0,1
2296,A,44,1,1,0,1
1981,B,22,1,0,0,1
4808,B,88,0,0,9,0
2802,B,22,1,0,0,1
4976,B,11,0,1,9,0
3907,B,33,1,0,4,0
3419,B,77,1,0,0,1
5268,B,33,1,1,25,0
2200,A,44,1,1,14,1
2999,A,44,1,1,16,0
1864,B,22,1,0,0,1
3304,B,77,1,0,0,1
1756,B,22,1,0,27,0
2542,B,77,0,1,9,0
1691,B,22,1,1,5,0
5049,B,11,1,1,6,0
2378,A,66,1,1,25,0
3643,B,22,1,0,0,1
3834,B,33,0,1,9,0
1505,B,22,1,1,8,0
1907,B,99,0,1,9,0
1571,B,22,1,1,9,0
650,B,22,1,1,29,0
3587,B,22,1,0,2,1
2691,B,22,0,0,0,1
2408,B,77,1,0,0,1
1834,B,22,1,1,4,0
2319,A,44,1,1,15,1
5297,B,33,1,0,13,0
1719,B,77,1,0,0,1
5030,B,11,0,0,9,0
3350,B,77,1,0,0,1
1173,B,22,1,1,8,0
5889,B,77,0,0,9,0
3848,B,33,1,0,0,1
755,B,33,1,0,0,1
391,B,22,1,1,9,0
1592,B,22,1,1,24,0
2345,A,44,1,1,0,1
684,B,11,0,0,0,1
214,B,33,1,1,0,1
2805,B,11,0,1,9,0
3662,B,11,0,0,9,0
1428,B,22,1,1,15,0
542,B,22,1,0,0,1
792,B,22,0,0,9,0
522,B,22,1,0,9,0
3234,B,77,0,1,9,0
5898,B,77,1,1,22,0
3477,B,77,1,0,0,1
1425,B,22,1,1,22,0
1126,B,77,0,0,0,1
2414,B,22,1,1,5,0
1451,B,22,1,0,8,0
1460,B,22,1,1,5,0
236,B,33,1,1,0,1
3400,B,77,1,0,0,1
5137,B,33,1,0,1,0
4577,B,77,1,1,20,0
3910,B,33,0,1,9,0
3154,B,77,1,1,28,0
3056,B,33,1,1,0,1
3814,B,33,1,1,0,1
5347,A,44,1,1,1,0
4168,A,44,1,1,31,0
2130,B,33,1,1,13,0
1429,B,33,1,0,0,1
1568,B,22,0,0,9,0
147,B,22,1,1,5,0
941,A,44,1,1,1,1
5517,B,22,0,0,9,0
224,B,22,1,0,5,0
3009,B,33,1,0,0,1
2470,B,22,1,1,12,0
940,B,22,1,1,5,0
2967,B,33,1,0,0,1
306,A,44,1,1,7,1
637,B,22,1,1,20,0
3357,B,88,0,0,9,0
313,A,44,1,1,1,1
376,A,44,1,1,0,1
3679,B,22,1,0,0,1
4124,A,44,1,1,15,0
1641,B,22,1,1,21,0
312,A,44,1,1,10,1
1300,B,22,1,0,0,1
1066,B,22,1,1,8,0
5233,B,33,0,1,9,0
136,B,22,0,0,9,0
1307,B,22,1,1,6,1
1989,A,0,1,1,31,0
3206,A,44,1,1,10,1
5718,B,22,0,1,9,0
616,B,22,1,0,21,0
145,B,11,0,0,1,1
340,A,44,1,1,25,1
4735,B,88,0,0,9,0
517,B,22,1,0,2,1
1857,B,77,0,0,0,1
5357,A,44,1,1,27,0
2924,B,33,1,1,0,1
3749,B,33,1,1,11,1
1137,B,22,1,1,23,0
3255,A,44,1,1,0,1
2870,B,33,1,1,23,0
1077,B,22,1,1,22,0
1392,B,22,0,1,9,0
4842,B,88,0,0,9,0
2371,A,66,0,1,30,0
1928,B,22,1,0,13,1
1270,B,22,1,1,22,0
5908,B,77,0,0,9,0
334,A,44,1,1,0,1
512,B,22,1,1,20,1
1128,B,22,1,1,15,0
3505,B,22,1,1,13,1
1183,B,22,0,1,9,0
3886,B,33,1,0,13,0
5498,A,44,1,1,30,0
3423,B,88,0,1,9,0
5232,B,33,1,1,10,0
81,B,11,0,0,0,1
1562,B,22,1,1,9,0
4807,B,88,0,0,9,0
2873,B,33,0,0,0,1
3592,B,11,1,1,11,0
1531,B,22,1,1,8,0
470,B,77,0,0,0,1
5974,B,88,0,0,9,0
4884,B,11,0,1,9,0
217,B,22,1,0,15,0
480,B,77,1,1,0,1
870,B,22,1,0,9,0
2119,B,33,0,1,9,0
2452,B,22,1,1,9,0
2227,B,0,0,1,9,0
1937,B,99,0,0,9,0
305,A,44,1,1,14,1
5271,B,33,1,1,22,0
3637,B,11,0,1,9,0
4705,B,88,0,0,9,0
1663,B,77,0,1,0,1
1749,B,77,1,1,19,1
3100,B,22,1,0,5,0
1280,B,22,1,0,2,1
1036,B,22,0,1,9,0
2271,A,44,1,1,0,1
4232,B,22,1,1,15,0
5855,B,77,0,1,9,0
1276,B,22,1,1,15,0
2468,B,22,1,1,27,0
4205,A,44,1,1,16,0
1278,B,22,0,0,9,0
5780,B,77,1,0,3,0
397,B,77,1,0,1,1
206,B,22,1,1,5,0
1033,B,77,1,0,0,1
2386,A,44,1,1,1,1
2590,B,77,1,0,2,1
2504,B,77,1,0,0,1
4936,B,11,0,1,9,0
3074,B,22,0,0,9,0
3322,B,77,1,0,6,0
3032,B,33,1,1,0,1
2681,B,22,1,0,0,1
3147,B,77,0,0,9,0
757,B,33,0,1,0,1
62,A,66,1,1,0,1
3440,B,77,1,0,0,1
674,B,11,1,0,0,1
4143,A,44,1,1,31,0
1943,B,99,0,0,9,0
5901,B,77,0,0,9,0
2014,B,11,0,0,9,0
3704,B,33,1,0,0,1
5314,A,44,1,1,24,0
2404,B,77,0,0,0,1
5710,B,22,1,1,5,0
2094,B,33,1,0,0,1
128,B,22,0,0,9,0
1194,B,77,0,1,5,1
3549,B,88,0,1,9,0
5721,B,22,1,0,6,0
3498,B,22,1,0,0,1
1163,B,22,1,1,4,0
3688,B,11,0,0,9,0
361,A,44,1,1,12,1
664,B,11,0,0,0,1
3721,B,33,1,1,0,1
2504,B,77,0,0,9,0
2144,B,33,1,1,22,0
4592,B,77,0,0,9,0
1206,B,22,1,0,9,0
3000,A,44,1,1,1,0
1524,A,44,1,1,0,1
1393,B,33,1,0,0,1
1654,B,77,0,1,0,1
4619,B,77,1,0,13,0
4359,B,22,1,1,5,0
5512,B,22,1,1,9,0
1973,B,22,1,0,0,1
964,B,22,1,1,11,0
3778,B,11,0,0,9,0
2991,A,44,1,1,24,0
2584,B,77,1,0,16,1
3333,B,77,0,1,9,0
586,B,22,1,0,5,0
1666,B,77,0,1,0,1
1216,B,77,1,0,0,1
2960,A,44,1,1,24,0
431,B,22,1,1,30,0
2359,A,44,1,1,4,1
5725,B,22,1,1,27,0
2470,B,77,1,0,0,1
4634,B,77,0,0,9,0
2527,B,77,0,0,9,0
2689,B,88,0,0,9,0
3226,B,77,0,0,9,0
5057,B,11,0,0,9,0
1206,B,77,1,0,0,1
1913,B,99,0,0,9,0
3542,B,88,0,0,9,0
5050,B,11,1,1,4,0
104,B,11,1,0,0,1
5407,A,44,1,1,24,0
3693,B,22,0,1,1,1
5386,A,44,1,1,16,0
3755,B,33,1,0,0,1
3005,A,44,1,1,1,0
1857,B,22,0,1,9,0
3936,A,44,1,1,10,1
1865,B,22,1,0,0,1
2756,B,11,0,1,9,0
1578,B,22,1,1,21,0
1581,B,22,1,1,15,0
2651,B,22,1,1,15,1
518,B,22,0,0,9,0
2622,B,88,0,0,9,0
1731,B,77,1,0,14,1
3500,B,88,0,0,9,0
2011,B,22,1,1,4,1
3159,B,77,1,1,27,0
2220,A,44,1,1,0,1
2825,B,33,1,1,12,0
6,B,88,0,0,0,1
5992,B,88,0,0,9,0
4512,B,77,1,1,6,0
522,B,22,1,0,2,1
2471,B,77,1,0,0,1
3287,B,77,1,0,10,0
3609,B,22,1,1,2,1
1401,B,33,1,0,0,1
2632,B,88,0,0,9,0
4608,B,77,1,0,17,0
3189,A,44,1,1,0,1
2484,B,77,1,0,0,1
1347,B,22,1,1,18,0
493,B,22,1,1,8,0
2285,A,44,1,1,20,1
5474,A,44,1,1,31,0
3324,B,77,1,0,0,1
1918,B,22,1,0,0,1
1773,B,22,1,0,13,0
2768,B,22,1,0,0,1
720,B,33,1,0,0,1
3450,B,77,1,0,0,1
2373,A,44,1,1,0,1
2708,B,22,1,0,2,1
2735,B,11,1,0,6,0
5874,B,77,1,1,31,0
337,A,44,1,1,11,1
4099,A,44,1,1,9,0
3564,B,22,1,0,0,1
836,A,44,1,1,23,1
3694,B,22,1,0,1,1
5221,B,33,1,1,17,0
4312,B,22,1,1,4,0
4589,B,77,1,1,14,0
1671,B,22,1,1,22,0
3459,B,88,0,0,9,0
5119,B,33,1,1,22,0
3437,B,77,1,0,0,1
1135,B,22,1,0,8,0
2757,B,22,1,0,1,1
2550,B,77,1,0,0,1
5520,B,22,1,0,8,0
1122,B,77,1,0,0,1
2069,B,11,0,0,9,0
30,B,22,1,1,8,0
110,B,22,0,0,9,0
2065,B,22,1,0,2,1
5934,B,77,0,0,9,0
5473,A,44,1,1,9,0
2980,B,33,1,1,0,1
5251,B,33,1,1,9,0
5781,B,77,1,1,13,0
4871,B,11,0,1,9,0
653,B,11,1,0,0,1
2658,B,88,0,0,9,0
2184,B,33,1,1,16,0
1633,B,22,0,0,9,0
2079,B,11,0,0,9,0
2298,A,44,1,1,9,0
1912,B,22,1,0,0,1
5856,B,77,0,0,9,0
400,B,22,1,0,22,0
4803,B,88,0,0,9,0
3502,B,88,1,1,9,0
5540,B,22,1,1,22,0
1368,B,22,0,0,9,0
2576,B,77,0,0,9,0
1174,B,22,1,1,9,0
5024,B,11,1,0,7,0
1705,B,77,1,0,0,1
4367,B,22,1,0,8,0
1754,B,22,1,1,5,0
2234,A,44,1,1,29,0
1495,B,22,1,1,21,0
618,B,22,1,0,0,1
2742,B,22,1,0,0,1
5615,B,22,1,1,4,0
5724,B,22,0,1,9,0
4674,B,88,0,0,9,0
4999,B,11,0,0,9,0
3596,B,11,0,1,9,0
2507,B,77,0,0,9,0
4953,B,11,0,0,9,0
1425,B,33,1,0,0,1
2558,B,77,1,1,7,1
4473,B,77,0,0,9,0
1926,B,22,1,0,0,1
1344,B,33,0,1,5,1
4756,B,88,0,0,9,0
5909,B,77,0,0,9,0
1507,B,22,1,1,9,0
3581,B,11,1,1,4,0
225,B,33,0,1,0,1
1587,A,44,1,1,0,1
2666,B,22,1,0,1,1
633,B,11,0,0,0,1
3603,B,11,0,0,9,0
5987,B,88,0,0,9,0
613,B,22,1,0,9,0
3149,A,44,1,1,0,1
619,B,22,1,0,1,1
152,B,11,1,1,10,1
2780,B,22,1,0,0,1
2053,B,11,0,0,9,0
1061,B,22,1,1,5,0
2021,B,22,1,0,2,1
4917,B,11,1,0,4,0
1190,B,77,0,1,6,1
2390,A,44,1,1,14,1
461,B,22,1,0,21,0
628,B,0,1,0,3,1
4927,B,11,0,0,9,0
292,B,22,1,0,15,0
901,B,22,1,1,9,0
3341,B,77,1,0,0,1
4952,B,11,0,0,9,0
1704,B,22,1,1,9,0
666,B,22,0,1,9,0
5194,B,33,0,1,9,0
2681,B,88,0,0,9,0
133,B,22,1,1,5,0
1480,A,44,1,1,26,1
5475,A,44,1,1,9,0
1264,B,22,1,0,0,1
2642,B,88,0,0,9,0
2549,B,77,1,1,5,0
3634,B,11,1,0,9,0
3782,B,11,1,1,8,0
1546,A,44,1,1,16,1
3247,A,44,1,1,0,1
5130,B,33,1,1,30,0
143,B,22,1,1,9,0
4797,B,88,0,0,9,0
3744,B,11,0,0,9,0
3488,B,88,0,0,9,0
3734,B,11,0,0,9,0
1194,B,22,1,1,4,0
5837,B,77,0,0,9,0
1233,B,22,1,0,2,1
2136,B,33,1,1,6,0
5036,B,11,1,0,6,0
3997,B,33,0,0,9,0
342,A,44,1,0,4,1
552,B,22,1,1,9,0
4687,B,88,0,0,9,0
4571,B,77,0,0,9,0
5730,B,22,1,0,5,0
5757,B,77,0,0,9,0
2882,B,33,1,0,1,1
4887,B,11,1,1,17,0
3721,B,11,0,0,9,0
5043,B,11,0,0,9,0
1540,B,22,1,0,25,0
296,B,22,0,1,12,0
676,B,11,0,0,0,1
770,B,22,1,0,9,0
3283,B,77,0,0,9,0
3266,A,44,1,1,0,1
2643,B,88,0,0,9,0
71,B,22,1,1,5,0
2020,B,11,0,1,9,0
479,B,22,1,0,5,0
206,B,33,1,0,2,1
815,B,22,1,1,18,0
2277,A,44,1,1,5,1
3912,B,33,0,1,7,1
1530,B,22,1,0,8,0
2143,B,33,1,1,0,1
2329,A,44,1,1,12,1
3237,A,44,1,1,17,1
2744,B,22,1,0,0,1
5878,B,77,1,1,29,0
1557,B,22,1,1,9,0
1643,A,44,1,1,0,1
1313,B,22,0,0,9,0
4611,B,77,0,0,17,0
984,A,44,1,1,10,1
3908,B,33,0,1,9,0
974,A,44,1,1,0,1
3676,B,22,1,0,0,1
785,B,33,1,0,0,1
1369,B,33,1,0,0,1
3798,B,33,1,0,22,0
2463,B,22,1,1,12,0
497,B,99,0,0,0,1
736,B,22,1,0,13,0
2663,B,88,0,0,9,0
1036,B,77,1,0,0,1
1527,B,22,1,1,9,0
5294,B,33,1,1,13,0
4519,B,77,0,0,9,0
2993,A,44,1,1,16,0
1617,B,22,0,1,9,0
3089,B,22,1,1,9,0
2971,A,44,1,1,9,0
191,B,22,1,1,9,0
2751,B,11,0,1,9,0
826,B,22,1,0,7,0
4289,B,22,1,1,22,0
5451,A,44,1,1,25,0
313,B,22,1,1,2,0
4695,B,88,0,0,9,0
1849,B,77,0,2,0,1
875,A,44,1,1,19,1
702,B,22,1,1,22,0
1314,B,22,1,1,29,0
4178,A,44,1,1,25,0
2411,B,22,1,0,11,0
5416,A,44,1,1,16,0
3095,A,44,1,1,3,1
3124,A,44,1,1,10,1
664,B,22,0,0,9,0
1699,B,77,1,0,0,1
3204,A,44,1,1,11,1
3379,B,88,0,1,9,0
483,B,22,1,0,9,0
2215,B,33,1,0,4,0
800,B,22,1,1,24,0
3087,A,44,1,1,0,1
2958,A,44,1,1,16,0
1638,B,22,1,0,22,0
2267,A,44,1,1,10,1
2968,B,33,1,1,7,1
4535,B,77,0,0,9,0
3802,B,33,1,1,5,0
1254,B,22,0,0,9,0
1769,B,22,0,0,9,0
981,B,22,0,0,9,0
3905,B,33,1,1,10,0
1683,B,22,1,1,8,0
1868,B,22,1,0,0,1
3091,B,22,1,0,22,0
2452,B,77,1,1,7,1
1342,B,22,0,1,9,0
3762,B,11,0,0,9,0
3049,B,22,0,0,9,0
1372,B,33,1,1,0,1
4245,B,22,1,1,8,0
936,B,22,1,0,5,0
1805,B,22,1,0,4,0
662,B,11,1,0,0,1
3040,B,22,1,1,8,0
5812,B,77,1,1,29,0
577,B,22,1,0,1,1
260,B,33,1,1,0,1
627,B,22,1,0,19,0
2141,B,33,1,1,23,0
1456,B,22,1,1,9,0
1515,B,22,1,0,9,0
2897,B,33,1,1,17,0
3486,B,22,1,0,2,1
4135,A,44,1,1,29,0
3260,A,44,1,1,0,1
5041,B,11,0,0,9,0
3454,B,88,0,0,9,0
1992,A,0,1,1,30,0
3125,B,22,1,1,22,0
2051,B,11,1,0,17,0
554,B,22,1,1,9,0
4760,B,88,0,0,9,0
287,A,44,1,1,0,1
3216,B,77,0,0,9,0
3966,A,44,1,1,0,1
2416,B,77,1,0,0,1
470,B,22,1,1,8,0
3292,B,77,1,1,30,0
3008,A,44,1,1,1,0
2026,B,22,1,0,1,1
3274,B,77,0,1,9,0
1794,B,77,0,0,1,1
2009,B,11,0,0,9,0
1891,B,99,0,0,9,0
3693,B,11,1,0,5,0
1773,B,77,0,1,3,1
4394,B,22,1,1,18,0
2310,A,44,1,1,9,0
3332,B,77,1,0,0,1
4923,B,11,0,0,9,0
1940,B,99,0,0,9,0
3460,B,77,1,1,3,1
1856,B,22,1,1,18,0
846,A,44,1,1,0,1
4004,B,33,1,1,12,0
1304,B,22,1,1,21,1
2778,B,11,0,0,9,0
924,B,22,1,1,9,0
1772,B,22,1,1,9,0
377,A,44,1,1,0,1
3700,B,11,1,0,23,0
3841,B,33,0,0,0,1
2334,A,44,1,1,16,0
2861,B,33,1,1,0,1
5003,B,11,1,1,15,0
149,B,22,1,1,22,0
4660,B,88,0,0,9,0
1924,B,99,0,1,9,0
911,B,22,1,1,9,0
5594,B,22,1,1,22,0
3471,B,77,1,0,1,1
2606,B,88,0,0,9,0
1470,A,44,1,1,4,1
4106,A,44,1,1,9,0
3528,B,88,0,0,9,0
486,B,22,1,1,5,0
1471,A,44,1,1,14,1
3425,B,88,0,0,9,0
4370,B,22,1,1,15,0
1126,B,22,1,1,28,0
1466,A,44,1,1,0,1
719,B,22,1,1,9,0
1418,B,22,1,1,28,0
5318,A,44,1,1,24,0
2540,B,77,1,1,24,1
3949,A,44,1,1,0,1
1721,B,77,1,0,7,1
3419,B,88,0,0,9,0
914,A,44,1,1,0,1
3377,B,88,0,0,9,0
5677,B,22,1,1,8,0
3792,B,33,1,1,2,0
3859,B,33,1,0,0,1
612,B,22,1,1,4,0
3560,B,88,0,1,9,0
1677,B,77,1,0,2,1
202,B,22,1,1,8,0
2402,A,44,1,1,5,1
255,B,22,1,1,5,0
340,B,22,1,1,22,0
2930,B,33,1,0,0,1
1202,B,77,1,0,0,1
1184,B,77,1,0,0,1
5880,B,77,1,0,31,0
557,B,22,0,0,9,0
1690,B,77,1,0,0,1
2425,B,22,1,1,5,0
1624,B,22,0,0,9,0
2896,B,33,1,1,0,1
2654,B,22,1,0,2,1
5863,B,77,1,0,12,0
740,B,22,1,0,22,0
1043,B,22,1,0,18,0
1054,B,77,0,1,5,1
2596,B,77,1,0,9,0
250,B,22,1,0,18,0
3567,B,88,0,0,9,0
3159,A,44,1,1,24,1
5354,A,44,1,1,29,0
630,B,11,1,1,1,1
1290,B,22,1,0,1,1
363,B,22,1,0,2,0
1338,B,22,1,1,21,0
3702,B,11,0,1,9,0
1605,A,44,1,1,4,1
3219,A,44,1,1,0,1
1371,B,33,1,0,0,1
2973,A,44,1,1,9,0
3219,B,77,1,0,26,0
2880,B,33,1,1,18,0
1724,B,22,1,1,27,0
14,B,22,1,1,22,0
3575,B,22,1,0,0,1
4676,B,88,0,1,9,0
4035,A,44,1,1,31,0
245,B,22,1,0,5,0
3097,A,44,1,1,19,1
1667,B,77,0,0,0,1
169,B,22,1,0,18,0
1040,B,77,1,1,1,1
849,A,44,1,1,8,1
2166,B,33,1,0,7,1
3741,B,11,0,0,9,0
3823,B,33,1,1,0,1
5760,B,77,0,1,9,0
3439,B,77,1,0,1,1
2473,B,22,1,0,3,0
235,B,33,1,0,0,1
3930,A,44,1,1,0,1
7,B,88,0,1,6,1
2289,A,44,1,1,0,1
2166,B,33,1,1,23,0
2635,B,22,1,0,0,1
3743,B,33,1,1,2,1
2632,B,22,1,0,0,1
2985,A,44,1,1,25,0
1532,B,22,1,1,22,0
2327,A,44,1,1,19,1
541,B,22,1,0,0,1
3667,B,11,1,1,8,0
773,B,33,1,0,1,1
3574,B,22,0,0,2,1
231,B,33,1,1,2,1
4207,A,44,1,1,16,0
1453,B,22,1,1,22,0
1334,B,22,1,1,8,0
1355,B,22,1,1,9,0
3690,B,11,0,0,9,0
3426,B,88,0,0,9,0
375,B,22,1,0,8,0
5989,B,88,0,0,9,0
1185,B,22,1,1,4,0
3099,B,22,0,0,9,0
412,B,22,1,1,22,0
5899,B,77,1,0,31,0
103,B,11,1,0,0,1
2110,B,33,1,0,0,1
638,B,11,1,0,1,1
2393,B,22,1,1,8,0
1580,A,44,1,1,11,1
2358,A,44,1,1,10,1
545,B,22,0,0,9,0
192,B,22,1,1,9,0
975,A,44,1,1,15,1
2217,A,44,1,1,0,1
1923,B,99,0,0,9,0
2638,B,88,0,0,9,0
1283,B,22,1,1,15,0
1696,B,77,1,0,0,1
326,B,22,1,1,8,0
5069,B,11,1,0,29,0
848,A,44,1,1,7,1
4325,B,22,0,0,9,0
3745,B,11,0,0,9,0
3846,B,33,0,1,9,0
1370,B,22,1,0,5,0
4909,B,11,0,0,9,0
326,A,44,1,1,0,1
2795,B,22,1,0,0,1
227,B,33,1,1,0,1
936,A,44,1,1,0,1
2025,B,11,1,1,15,0
2032,B,11,1,1,21,0
4865,B,88,0,0,9,0
3583,B,22,1,0,1,1
2653,B,88,0,0,9,0
3671,B,22,1,1,2,1
503,B,22,1,0,22,0
1008,A,44,1,1,5,1
3939,B,33,1,1,12,0
2868,B,33,1,1,0,1
3594,B,11,0,1,9,0
2406,B,22,1,1,9,0
5894,B,77,1,0,14,0
3512,B,22,1,0,0,1
2117,B,33,1,1,18,0
5826,B,77,0,0,9,0
2569,B,77,0,0,9,0
1229,B,22,1,0,9,0
1644,B,22,1,0,5,0
3120,B,22,1,0,1,0
1388,B,33,1,1,0,1
5986,B,88,0,0,9,0
2960,B,33,1,1,2,1
2828,B,22,0,1,8,1
1840,B,22,1,1,5,0
738,B,22,1,0,31,0
993,B,22,0,1,9,0
2500,B,77,0,0,9,0
910,B,22,1,0,14,0
760,B,33,1,1,0,1
3071,A,44,1,1,0,1
109,B,22,0,0,9,0
3163,B,77,0,0,9,0
2063,B,22,1,0,2,1
3593,B,11,0,1,9,0
1408,B,33,1,0,0,1
1734,B,22,1,1,9,0
2533,B,77,0,1,8,1
3788,B,33,1,1,10,0
3405,B,88,0,0,9,0
128,B,11,0,0,0,1
768,B,33,1,0,0,1
3329,B,77,1,1,0,1
3506,B,22,1,0,0,1
2764,B,11,0,1,9,0
786,B,33,1,1,0,1
1512,B,22,0,0,9,0
954,B,22,1,0,15,0
2341,A,44,1,1,0,1
3088,A,44,1,1,0,1
1934,B,99,0,0,9,0
2220,B,0,0,0,9,0
2731,B,11,0,0,9,0
3346,B,77,1,0,0,1
3119,A,44,1,1,1,1
2920,B,33,1,0,0,1
3917,B,33,1,1,6,0
5954,B,88,0,0,9,0
3079,A,44,1,1,2,1
2236,A,44,1,1,31,0
4729,B,88,0,0,9,0
3081,B,22,0,0,9,0
3754,B,11,0,0,9,0
5177,B,33,1,1,13,0
5890,B,77,0,0,9,0
1249,B,22,1,0,0,1
1926,B,99,0,1,9,0
1808,B,77,1,0,4,1
825,A,44,1,1,15,1
4142,A,44,1,1,25,0
2052,B,11,0,0,9,0
5622,B,22,1,1,5,0
5429,A,44,1,1,16,0
782,B,33,1,0,1,1
1085,B,22,1,1,22,0
1239,B,22,1,0,0,1
2398,A,44,1,1,20,1
182,B,33,1,1,0,1
3551,B,22,1,0,1,1
1707,B,77,1,0,0,1
1498,B,22,1,0,12,0
2520,B,77,1,0,1,1
4752,B,88,0,0,9,0
2798,B,11,0,0,9,0
909,B,22,1,0,21,0
3177,A,44,1,1,11,1
848,B,22,1,1,21,0
730,B,22,0,0,9,0
2887,B,33,1,0,13,0
3829,B,33,1,0,0,1
1562,A,44,1,1,0,1
2284,A,44,1,1,24,0
1922,B,22,1,0,0,1
455,B,77,1,0,1,1
2469,B,22,1,1,24,0
3362,B,77,1,0,0,1
5497,A,44,1,1,31,0
2377,A,66,1,1,11,0
1645,B,22,1,1,22,0
2383,A,44,1,1,0,1
2114,B,33,1,1,17,0
2521,B,77,1,0,0,1
3472,B,77,1,0,0,1
1813,B,22,1,0,22,0
1253,B,22,1,0,0,1
3261,B,77,1,0,22,0
3102,B,22,1,0,15,0
4052,A,44,1,1,25,0
3998,A,44,1,1,6,1
5490,A,44,1,1,9,0
3355,B,88,0,0,9,0
1957,B,99,0,0,9,0
5593,B,22,1,1,5,0
681,B,11,0,0,8,1
2845,B,33,1,1,0,1
1977,B,22,1,0,0,1
1816,B,22,1,0,27,0
2237,A,44,1,1,24,0
1903,B,22,1,0,1,1
4898,B,11,0,1,9,0
2440,B,77,1,0,0,1
1502,A,44,1,1,10,1
2337,A,66,1,1,23,0
2168,B,33,1,1,6,0
784,B,33,1,1,0,1
2593,B,77,1,0,0,1
2440,B,22,1,0,6,0
3309,B,77,0,1,9,0
65,A,66,1,1,0,1
56,B,22,1,0,9,0
3504,B,88,0,1,9,0
2705,B,22,1,0,1,1
1659,B,22,1,1,8,0
1404,B,33,1,1,0,1
2654,B,88,0,0,9,0
387,A,44,1,1,13,1
